url,name,price,series,marca,usos,pantalla,sistema_operativo,entrada_interfaz,fabricante_cpu
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg17_1?ie=UTF8&adId=A00674342V8OO6NSJBHFB&url=%2FX3-Ordenador-port%25C3%25A1til-Microsoft-Teclado%2Fdp%2FB0899T5MZ4%2Fref%3Dsr_1_397_sspa%3Fqid%3D1636390001%26s%3Dcomputers%26sr%3D1-397-spons%26psc%3D1&qualifier=1636390001&id=6732716420685043&widgetName=sp_mtf_browse,"Jumper Ordenador portátil de 13,3 Pulgadas (Microsoft Office 365, 4GB+64GB, Windows 10 Laptop, Intel Celeron N3350, 2.4G/5G WiFi, HDMI, USB 3.0, Portátil HD, Memoria ampliable)-Teclado QWERTY Español","279,99€",EZbook X3,JUMPER,Personal,13.3 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg17_1?ie=UTF8&adId=A046938019C9GC4JD013D&url=%2FOrdenador-port%25C3%25A1til-pulgadas-Microsoft-expansi%25C3%25B3n%2Fdp%2FB09GFT31LQ%2Fref%3Dsr_1_398_sspa%3Fqid%3D1636390001%26s%3Dcomputers%26sr%3D1-398-spons%26psc%3D1&qualifier=1636390001&id=6732716420685043&widgetName=sp_mtf_browse,"Jumper Ordenador portátil de 13,3 pulgadas, Microsoft Office 365, 4GB+64GB Laptop, Intel Celeron N3350, Portátil HD, Win 10, Wifi de doble banda, Cámara frontal HD, Apoyar la expansión de la memoria","279,99€",EZbook X3,JUMPER,Personal,13.3 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg17_1?ie=UTF8&adId=A0469480SK4OEUE3NXZK&url=%2FPort%25C3%25A1tiles-Microsoft-Bluetooth-Compatible-expansi%25C3%25B3n%2Fdp%2FB09DNXDHSZ%2Fref%3Dsr_1_399_sspa%3Fqid%3D1636390001%26s%3Dcomputers%26sr%3D1-399-spons%26psc%3D1&qualifier=1636390001&id=6732716420685043&widgetName=sp_mtf_browse,"Jumper Portátiles 14 Pulgadas, Microsoft Office 365, 12GB+256GB Laptop, Intel Celeron N4020, Intel HD Graphics 600, Windows 10, Bluetooth 4.0, Compatible con expansión de Tarjeta TF de 256GB","379,99€",EZbook S5,JUMPER,Personal,14 Pulgadas,Windows 10,Teclado,Intel
https://www.amazon.es/V7-13-5IN-Surface-Laptop-Magnetic-Blue-Light/dp/B08239KK4J/ref=sr_1_400?qid=1636390001&s=computers&sr=1-400,V7 13.5IN W Surface Laptop 3 3:2 ACCS,"51,99€",,,,,,,
https://www.amazon.es/ASUS-BX425JA-BM145R-null/dp/B08D8166YB/ref=sr_1_401?qid=1636390001&s=computers&sr=1-401,"ASUS ZenBook 14 BX425JA-BM145R - Portátil  Full HD (Core i7-10510U, 16GB RAM, 512GB SSD, UHD Graphics, Windows 10 Pro) Gris Pino - Teclado QWERTY español","1.305,10€",BX425JA-BM145R,ASUS,Personal,14 Pulgadas,Windows 10 Pro,Teclado,Intel
https://www.amazon.es/MSI-GE76-Raider-11UH-235ES-RTX3080-16GB/dp/B095C3RGZ7/ref=sr_1_402?qid=1636390001&s=computers&sr=1-402,"MSI GE76 Raider 11UH-235ES -- Ordenador portátil de 17.3"" FullHD 240Hz (Intel Core i7-11800H, 32GB de RAM, 1TB SSD, Nvidia RTX3080-16GB, Windows 10) Azul - Teclado QWERTY Español","3.199,00€",GE76 Raider,MSI,Gaming,17.3 Pulgadas,Windows 10 Home,Pantalla táctil/estilete,Intel
https://www.amazon.es/Port%C3%A1til-HP-17-by2024nf-i3-10110U-Graphics/dp/B08HNB34KN/ref=sr_1_403?qid=1636390001&s=computers&sr=1-403,Portátil HP 17-by2024nf Negro Core i3-10110U 4 GB DDR4 1TB 5400 rpm Intel UHD Graphics - UMA 17.3 HD+ Flat SVA W10H6 2J4K0EA#ABF. Teclado francés AZERTY.,"556,21€",,,,,,,
https://www.amazon.es/HP-ProBook-450-G8-i5-1135G7/dp/B08PBQ9WB7/ref=sr_1_404?qid=1636390001&s=computers&sr=1-404,"HP ProBook 450 G8 39,6 cm - Intel Core i5-1135G7 hasta 4,2 GHz - 8 GB RAM - 256 GB SSD M.2 - W10PRO","€599,99",,HP,,15.6 Pulgadas,Windows 10 Pro,"Teclado, Pantalla táctil",Intel
https://www.amazon.es/Canon-4467C006-PIXMA-G-3520/dp/B08NFFZ45J/ref=sr_1_405?qid=1636390001&s=computers&sr=1-405,Canon PIXMA G 3520,"€215,00",,Canon,,,,,
https://www.amazon.es/HP-Pavilion-x360-14-dh1012ns-Ordenador/dp/B081QM6MCL/ref=sr_1_406?qid=1636390001&s=computers&sr=1-406,"HP Pavilion x360 Táctil - 14-dh1012ns - Ordenador portátil de 14"" FullHD Convertible (Intel Core i5-10210U, 8GB RAM, 512GB SSD, Intel Graphics UHD, Windows 10 Home 64) Plata - teclado QWERTY Español","€798,00",Pavilion x360 Táctil,HP,Multimedia,14,Windows 10 Home,Teclado,Intel
https://www.amazon.es/Microsoft-Surface-Pro-Tablet-Windows/dp/B07Y8QT249/ref=sr_1_407?qid=1636390001&s=computers&sr=1-407,"Microsoft Surface Pro X - Ordenador Portátil de 13"", Wifi + LTE, Microsoft SQ1, 8 GB RAM, 128 GB SSD, Windows 10, Negro","1.091,55€",Surface Pro X LTE,Microsoft,Personal,13 Pulgadas,Windows 10 Home,Pantalla táctil,Microsoft
https://www.amazon.es/Acer-ConceptD-Pro-CN715-72P-Ordenador/dp/B099F1QFSY/ref=sr_1_408?qid=1636390001&s=computers&sr=1-408,"Acer ConceptD 7 Pro CN715-72P - Ordenador Portátil 15.6"" 4K UHD IPS, Laptop (Intel Core i7-10750H, 32GB RAM, 1TB SSD, NVIDIA Quadro RTX 3000, Windows 10 Pro) PC Portátil Blanco, Teclado QWERTY Español","2.466,64€",ConceptD 7 Pro,Acer,"Multimedia, Personal, Negocio",15.6 Pulgadas,Windows 10 Pro,Teclado,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg17_1?ie=UTF8&adId=A05745782SH23J5S6Z2EH&url=%2FTECLAST-F15S-Ordenador-Expandible-1920%25C3%25971080%2Fdp%2FB08ZMRZMDX%2Fref%3Dsr_1_409_sspa%3Fqid%3D1636390001%26s%3Dcomputers%26sr%3D1-409-spons%26psc%3D1&qualifier=1636390001&id=6732716420685043&widgetName=sp_mtf_browse,"TECLAST F15S Ordenador Portátil 15.6” Notebook Laptop 6GB RAM 128GB ROM (Más de 1TB Expandible), FHD 1920×1080, 2.40GHz Intel Celeron J3455, Window 10, 38000mWh Batería, 5G WiFi+Bluetooth+USB 3.0","289,99€",,TECLAST,,15.6 Pulgadas,Windows 10 Home,"Teclado, Touch Pad",Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg17_1?ie=UTF8&adId=A06826571V2GLRDPT39EO&url=%2FTECLAST-Tbolt-20-Pro-Ultradelgado%2Fdp%2FB09DJVZSD9%2Fref%3Dsr_1_410_sspa%3Fqid%3D1636390001%26s%3Dcomputers%26sr%3D1-410-spons%26psc%3D1&qualifier=1636390001&id=6732716420685043&widgetName=sp_mtf_browse,"TECLAST Tbolt 20 Pro Ordenador Portátil 15.6” Intel Core i5-8259U, 8GB RAM 256GB SSD 3.8GHz, Notebook Laptop Ultradelgado Window 10, 55005mWh Batería Grande, 5GHz WiFi+ Bluetooth+USB 3.0+Micro SD","599,99€",,TECLAST,,15.6 Pulgadas,Windows 10 Home,"Teclado, Touch Pad",Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg17_1?ie=UTF8&adId=A0935056O6S4M6SG6TIH&url=%2FOrdenador-port%25C3%25A1til-procesador-Bluetooth-Ampliable%2Fdp%2FB089FXZNT3%2Fref%3Dsr_1_411_sspa%3Fqid%3D1636390001%26s%3Dcomputers%26sr%3D1-411-spons%26psc%3D1&qualifier=1636390001&id=6732716420685043&widgetName=sp_mtf_browse,"Jumper Ordenador portátil de 13,3 Pulgadas Full HD, 8GB+128GB Ordenador portátil, Intel Cuatro núcleos procesador Laptop, Windows 10 PC, Bluetooth 4.2, Doble Banda WLAN, Memoria Ampliable","329,99€",EZbook X3 8128,JUMPER,Personal,13.3 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/Lenovo-Yoga-920-13IKB-Glass-Imperio/dp/B07DCXXD5F/ref=sr_1_412?qid=1636390001&s=computers&sr=1-412,"Lenovo Yoga 920 - Portátil táctil convertible 13.9"" UHD (Intel Core i7-8550U, 8GB RAM, 512GB SSD, Intel UHD Graphics 620, Windows 10 Home), Color Plata - Teclado QWERTY Español","€655,00",Yoga 920-13IKB Glass,Lenovo,Personal,13.9 Pulgadas,Windows 10 Home,"Teclado, Pantalla táctil",Intel
https://www.amazon.es/Razer-Blade-Advanced-model-Ordenador/dp/B08XYXQ4WD/ref=sr_1_413?qid=1636390001&s=computers&sr=1-413,"Razer Blade 15 Advanced model – Ordenador portátil Gaming de 15.6’’ FullHD 360Hz (Intel Core i7-10875H, 16GB RAM, 1TB SSD, Nvidia RTX 3070-8GB, Windows 10) Negro &nbsp;– Teclado QWERTY Español","2.199,00€",CH6-NT,Razer,Gaming,15.6,Windows 10 Home,Teclado,Intel
https://www.amazon.es/HUAWEI-Matebook-14-512G-MX250/dp/B089MLWGQH/ref=sr_1_414?qid=1636390001&s=computers&sr=1-414,HUAWEI - Matebook D 14 (2020)&nbsp; i7/16G/512G/MX250,"1.391,73€",,HUAWEI,,14 Pulgadas,,"Teclado numérico, Botones",
https://www.amazon.es/Lenovo-LENOVO-Ideapad-3-15ADA05/dp/B08KYFGGDT/ref=sr_1_415?qid=1636390001&s=computers&sr=1-415,"Lenovo Ordinateur Portable Ideapad 3 15ADA05 81W100D7FR (15.6"")","€499,00",,Lenovo,,15.6 Pulgadas,Windows 10,"Teclado numérico, Numeric Keypad",AMD
https://www.amazon.es/Portable-Computer-Communication-Exploration-Archaeology/dp/B07WH1G2DG/ref=sr_1_416?qid=1636390001&s=computers&sr=1-416,"GPD Micro PC, Portable Mini Computer Handheld Industry Laptop 6-Inch Windows 10 Pro 8GB RAM 128GB NGFF SSD Apply to Communication, Electric Power, Exploration, Mining, Archaeology","469,95€",,Coolgeeu,Negocios,6 Pulgadas,Windows 10 Pro,"Micrófono, Teclado, Botones",Intel
https://www.amazon.es/MSI-Creator-17-B11UE-021ES-RTX3060-6GB/dp/B095BTPPC4/ref=sr_1_417?qid=1636390001&s=computers&sr=1-417,"MSI Creator 17 B11UE-021ES - - Ordenador portátil de 17.3"" UHD (Intel Core i7-11800H, 32GB de RAM, 1TB SSD, Nvidia RTX3060-6GB, Windows 10 Pro) Negro - Teclado QWERTY Español","2.399,00€",Creator 17 B11UE-021ES,MSI,Personal,17.3 Pulgadas,Windows 10 Pro,Pantalla táctil/estilete,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg18_1?ie=UTF8&adId=A10299062P2ZRS00R2JHV&url=%2FCHUWI-HeroBook-Ordenador-Port%25C3%25A1til-Ultrabook%2Fdp%2FB083B8L7Q9%2Fref%3Dsr_1_409_sspa%3Fqid%3D1636390004%26s%3Dcomputers%26sr%3D1-409-spons%26psc%3D1&qualifier=1636390004&id=203576397353924&widgetName=sp_atf_browse,"CHUWI HeroBook Pro Ordenador Portátil Ultrabook Laptop 14.1' Intel Celeron N4020 hasta 2.8 GHz, 4K 1920*1080, Windows 10, 8G RAM 256G SSD, WiFi, USB 3.0, 38Wh","339,00€",HeroBook pro,CHUWI,,14.1 Pulgadas,Windows 10,"Teclado, Botones",Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg18_1?ie=UTF8&adId=A09214592YROM0UQ3XCQG&url=%2FKUU-Ordenador-desbloqueo-Dactilares-retroiluminado%2Fdp%2FB0969WN21P%2Fref%3Dsr_1_410_sspa%3Fqid%3D1636390004%26s%3Dcomputers%26sr%3D1-410-spons%26psc%3D1&qualifier=1636390004&id=203576397353924&widgetName=sp_atf_browse,"KUU Ordenador Portátil G3Pro 15.6'', Notebook AMD Ryzen 7 4800H Processor up to 4.2GHz, 16GB RAM DDR4 512GB SSD, Windows 10 Laptop con desbloqueo de Huellas Dactilares y Teclado retroiluminado, Type C","689,99€",,KUU,,15.6 Pulgadas,Windows 10,Teclado,AMD
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg18_1?ie=UTF8&adId=A02916502N9T5C4R2742K&url=%2FOrdenadores-Port%25C3%25A1tiles-Windows-Almacenamiento-Americano%2Fdp%2FB08HMZPBCS%2Fref%3Dsr_1_411_sspa%3Fqid%3D1636390004%26s%3Dcomputers%26sr%3D1-411-spons%26psc%3D1&qualifier=1636390004&id=203576397353924&widgetName=sp_atf_browse,"BMAX S13 Ordenadores Portátiles, 13.3"" Windows 10 Laptop, N4020 6GB LPDDR4 de RAM, 128GB SSD de Almacenamiento, QWERTY Diseño de Teclado Americano, BT4.2, USB 3.0, 2.4GHz/5.0GHz","254,99€",,Bmax,,13.3 Pulgadas,Windows 10,Teclado,Intel
https://www.amazon.es/MSI-GS66-Stealth-11UE-076XES-RTX3060-6GB/dp/B095BYQ2YR/ref=sr_1_412?qid=1636390004&s=computers&sr=1-412,"MSI GS66 Stealth 11UE-076XES -- Ordenador portátil de 15.6"" FullHD 240Hz(Intel Core i7-11800H, 32GB de RAM, 1TB SSD, Nvidia RTX3060-6GB, Sin sistema operativo) Negro - Teclado QWERTY Español","€1569,00",GS66 Stealth,MSI,Gaming,15.6 Pulgadas,Sin sistema operativo,Pantalla táctil/estilete,Intel
https://www.amazon.es/MSI-GF65-Thin-10SER-884XES-RTX2060-6GB/dp/B08FGXNDF8/ref=sr_1_413?qid=1636390004&s=computers&sr=1-413,"MSI GF65 Thin 10SER-884XES - Ordenador portátil Gaming de 15.6"" FullHD 144Hz (Intel Core i7-10750H, 16GB RAM, 512GB SSD, RTX2060-6GB, Sin sistema operativo) negro - Teclado QWERTY Español","€949,95",GF65 Thin 10SER-884XES,MSI,Personal,15.6 Pulgadas,DOS,Teclado,Intel
https://www.amazon.es/Lenovo-ThinkPad-T440-r40t-8GB/dp/B07GT1N8W5/ref=sr_1_414?qid=1636390004&s=computers&sr=1-414,"Lenovo ThinkPad T440 - Ordenador de sobremesa (Intel i5, 1.9 GHz, 14 pulgadas, Windows 10 R40T) 8 GB RAM - 240 GB SSD (Reacondicionado)","419,00€",Lenovo Thinkpad,Lenovo,,14 Pulgadas,Windows 10 Pro,Teclado,Intel
https://www.amazon.es/ASUS-Hardware-security-chip/dp/B01DQQLH74/ref=sr_1_415?qid=1636390004&s=computers&sr=1-415,ASUS - Hardware security chip -,"55,90€",,,,,,,
https://www.amazon.es/Microsoft-Surface-Laptop-13-Schw/dp/B07XVWC761/ref=sr_1_416?qid=1636390004&s=computers&sr=1-416,"Microsoft Surface Laptop 3 13,5"" Schw","1.825,41€","Microsoft Surface Laptop 3 13,5"" Schw",Microsoft,Personal,13.5 Pulgadas,Windows 10,Pantalla táctil/estilete,Intel
https://www.amazon.es/Asus-Vivobook-Intel-Pantalla-Office/dp/B07YCSV8PK/ref=sr_1_417?qid=1636390004&s=computers&sr=1-417,"Portátil Asus Vivobook, 256Gb M.2 SSD + 500GB HDD, CPU Intel N4000 hasta 2.6Ghz, 8Gb DDR4 RAM, 15.6 HD Display, wi-fi, 3 Usb, Bt, Win 10 pro, Office 2019, Ready Para uso inmediato","608,51€",,Asus Vivobook,,15.6 Pulgadas,Windows 10 Pro,Teclado,Intel
https://www.amazon.es/Microsoft-Surface-Pro-Laptop-RAM/dp/B07Y2DKNJC/ref=sr_1_418?qid=1636390004&s=computers&sr=1-418,"Microsoft Surface Pro X 2 en 1, Laptop 13 "", 8 Gb Ram - Ssd de 128 Gb, Negro","999,00€","Microsoft Surface Pro X 2 en 1, Laptop 13 "", 8 GB RAM - SSD de 128 GB, Negro",Surface Pro X,,13 Pulgadas,Windows 10 Home,,Intel
https://www.amazon.es/HP-Elitebook-Ultrabook-Professional-Actualizado/dp/B071V81Y89/ref=sr_1_419?qid=1636390004&s=computers&sr=1-419,"HP Elitebook 840 G1 Ultrabook de 14 Pulgadas (Intel Core I5 ​​4 Gen, 8 GB de Memoria, SSD de 256GB, WiFi, Webcam, Windows 10 Professional de 64 bits) (Actualizado)","€299,00",,HP,,14 Pulgadas,Windows 10 Pro,,Intel
https://www.amazon.es/ASUS-F515EA-BR283T-Port%C3%A1til-i3-1115G4-Graphics/dp/B0987RKSQV/ref=sr_1_420?qid=1636390004&s=computers&sr=1-420,"ASUS F515EA-BR283T - Portátil 15.6"" HD (Core i3-1115G4, 8GB RAM, 256GB SSD, UHD Graphics, Windows 10 Home S) Azul Pavo Real - Teclado QWERTY español","507,79€",F515EA-BR283T,ASUS,Personal,15.6 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg18_1?ie=UTF8&adId=A00674342V8OO6NSJBHFB&url=%2FX3-Ordenador-port%25C3%25A1til-Microsoft-Teclado%2Fdp%2FB0899T5MZ4%2Fref%3Dsr_1_421_sspa%3Fqid%3D1636390004%26s%3Dcomputers%26sr%3D1-421-spons%26psc%3D1&qualifier=1636390004&id=203576397353924&widgetName=sp_mtf_browse,"Jumper Ordenador portátil de 13,3 Pulgadas (Microsoft Office 365, 4GB+64GB, Windows 10 Laptop, Intel Celeron N3350, 2.4G/5G WiFi, HDMI, USB 3.0, Portátil HD, Memoria ampliable)-Teclado QWERTY Español","279,99€",EZbook X3,JUMPER,Personal,13.3 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg18_1?ie=UTF8&adId=A046938019C9GC4JD013D&url=%2FOrdenador-port%25C3%25A1til-pulgadas-Microsoft-expansi%25C3%25B3n%2Fdp%2FB09GFT31LQ%2Fref%3Dsr_1_422_sspa%3Fqid%3D1636390004%26s%3Dcomputers%26sr%3D1-422-spons%26psc%3D1&qualifier=1636390004&id=203576397353924&widgetName=sp_mtf_browse,"Jumper Ordenador portátil de 13,3 pulgadas, Microsoft Office 365, 4GB+64GB Laptop, Intel Celeron N3350, Portátil HD, Win 10, Wifi de doble banda, Cámara frontal HD, Apoyar la expansión de la memoria","279,99€",EZbook X3,JUMPER,Personal,13.3 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg18_1?ie=UTF8&adId=A0469480SK4OEUE3NXZK&url=%2FPort%25C3%25A1tiles-Microsoft-Bluetooth-Compatible-expansi%25C3%25B3n%2Fdp%2FB09DNXDHSZ%2Fref%3Dsr_1_423_sspa%3Fqid%3D1636390004%26s%3Dcomputers%26sr%3D1-423-spons%26psc%3D1&qualifier=1636390004&id=203576397353924&widgetName=sp_mtf_browse,"Jumper Portátiles 14 Pulgadas, Microsoft Office 365, 12GB+256GB Laptop, Intel Celeron N4020, Intel HD Graphics 600, Windows 10, Bluetooth 4.0, Compatible con expansión de Tarjeta TF de 256GB","379,99€",EZbook S5,JUMPER,Personal,14 Pulgadas,Windows 10,Teclado,Intel
https://www.amazon.es/MEDION-Portatil-Convertible-30026264-I3-7020U/dp/B07Y7MX1ZK/ref=sr_1_424?qid=1636390004&s=computers&sr=1-424,"Medion S4403 - Portátil táctil Convertible y Ultrafino 14"" FullHD (Intel Core i3-7020U, 4GB RAM, 128GB SSD, Windows 10) Gris Titanium - Teclado QWERTY español","€499,95",MEDION Ultrafino S4403,MEDION,,14 Pulgadas,Windows 10 Home,"Teclado numérico, Pantalla táctil",Intel
https://www.amazon.es/Microsoft-Surface-Pro-128GB-PLATYNOWY/dp/B07X9S8S1M/ref=sr_1_425?qid=1636390004&s=computers&sr=1-425,Microsoft Surface Pro 7 128GB I3 PLATYNOWY,"€875,00",,Microsoft,,12.3 Pulgadas,Windows 10,,Intel
https://www.amazon.es/MSI-MODERN14B10RBSW-257FR-Moderno-14-B10RBSW-257FR/dp/B08VH9756N/ref=sr_1_426?qid=1636390004&s=computers&sr=1-426,MSI Moderno 14 B10RBSW-257FR,"1.910,94€",,,,,,,
https://www.amazon.es/MSI-PORTATIL-10UD-277XES-I7-10750H-RTX3050/dp/B098XQ7R5H/ref=sr_1_427?qid=1636390004&s=computers&sr=1-427,"MSI PORTATIL GF63 Thin 10UD-277XES. 15.6"" FHD (1920*1080) 144HZ. I7-10750H+HM470. RTX3050 Ti GDDR6 4GB. DDR4 8GB*2 (3200MHZ). 512GB SSD. Free Dos. Negro","1.099,00€","<span class=""a-truncate"" data-a-word-break=""normal"" data-a-max-rows=""3"" data-a-overflow-marker=""&amp;hellip;"" style=""line-height: 1.3em !important; max-height: 3.9em;"" data-a-recalculate=""false"" data-a-updated=""true""><span class=""a-truncate-full a-offscreen"">MSI PORTATIL GF63 THIN 10UD-277XES. 15.6"" FHD (1920*1080) 144HZ. I7-10750H+HM470. RTX3050 Ti GDDR6 4GB. DDR4 8GB*2 (3200MHZ). 512GB SSD. FREE DOS. NEGRO</span><span class=""a-truncate-cut"" aria-hidden=""true"" style=""height: 3.9em;"">MSI PORTATIL GF63 THIN 10UD-277XES. 15.6"" FHD (1920*108…</span></span>",,,,,,
https://www.amazon.es/ASUS-TUF-Gaming-A15-FA506II-BQ029/dp/B08DNJMJ77/ref=sr_1_428?qid=1636390004&s=computers&sr=1-428,"ASUS TUF A15 FA506II-BQ029 - Ordenador portátil Gaming 15.6"" FullHD (Ryzen 7 4800H, 16GB RAM, 1TB SSD, NVIDIA GTX1650Ti-4GB, Sin sistema operativo) Negro Hoguera - Teclado QWERTY español","€999,99",TUF Gaming A15 FA506II-BQ029,ASUS,Gaming,15.6 Pulgadas,Sin Sistema Operativo,Teclado,AMD
https://www.amazon.es/Lenovo-Legion-i7-10750H-GTX1650-4GB-Operativo/dp/B08M3P7FB2/ref=sr_1_429?qid=1636390004&s=computers&sr=1-429,"Lenovo Legion 5 - Portátil Gaming 15.6"" FullHD 120Hz (Intel Core i7-10750H, 16GB RAM, 512GB SSD, NVIDIA GTX1650-4GB, Sin Sistema Operativo), Negro - Teclado QWERTY Español","1.079,10€",Lenovo Legion 5 15IMH05,Lenovo,Gaming,15.6 Pulgadas,Sin sistema operativo,Teclado,Intel
https://www.amazon.es/ASUS-ZenBook-14-UX434FAC-A5188T-i7-10510U/dp/B07YRG78DZ/ref=sr_1_430?qid=1636390004&s=computers&sr=1-430,"ASUS ZenBook 14 UX434FAC-A5188T - Portátil de 14"" FullHD (Intel Core i7-10510U, 16GB RAM, 512GB SSD, Intel Graphics, Windows 10 Home) Azul Real - Teclado QWERTY Español","€800,00",UX434FAC-A5188T,ASUS,Personal,14 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/ASUS-TUF-Gaming-FX505DT-HN503-Operativo/dp/B0987RPNLX/ref=sr_1_431?qid=1636390004&s=computers&sr=1-431,"ASUS TUF Gaming FX505DT-HN503 - Portátil Gaming de 15.6"" Full HD 144Hz (Ryzen 7 3750H, 16GB RAM, 512GB SSD, GeForce GTX 1650 4GB, Sin Sistema Operativo) Acero Oro - Teclado QWERTY español","888,01€",FX505DT-HN503,ASUS,Gaming,15.6 Pulgadas,DOS,"Mouse, Teclado",AMD
https://www.amazon.es/ASUS-VivoBook-15-K513EA-BQ684T-i7-1165G7/dp/B08BZ5NSGS/ref=sr_1_432?qid=1636390004&s=computers&sr=1-432,"ASUS VivoBook 15 K513EA-BQ684T - Portátil .6"" Full HD (Core i7-1165G7, 8GB RAM, 512GB SSD, Iris Xe Graphics, Windows 10 Home) Negro Indie - Teclado QWERTY español","845,65€",K513EA-BQ684T,ASUS,Personal,15.6 Pulgadas,Windows 10 Home,"Teclado, Touch Pad",Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg18_1?ie=UTF8&adId=A05745782SH23J5S6Z2EH&url=%2FTECLAST-F15S-Ordenador-Expandible-1920%25C3%25971080%2Fdp%2FB08ZMRZMDX%2Fref%3Dsr_1_433_sspa%3Fqid%3D1636390004%26s%3Dcomputers%26sr%3D1-433-spons%26psc%3D1&qualifier=1636390004&id=203576397353924&widgetName=sp_mtf_browse,"TECLAST F15S Ordenador Portátil 15.6” Notebook Laptop 6GB RAM 128GB ROM (Más de 1TB Expandible), FHD 1920×1080, 2.40GHz Intel Celeron J3455, Window 10, 38000mWh Batería, 5G WiFi+Bluetooth+USB 3.0","289,99€",,TECLAST,,15.6 Pulgadas,Windows 10 Home,"Teclado, Touch Pad",Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg18_1?ie=UTF8&adId=A06826571V2GLRDPT39EO&url=%2FTECLAST-Tbolt-20-Pro-Ultradelgado%2Fdp%2FB09DJVZSD9%2Fref%3Dsr_1_434_sspa%3Fqid%3D1636390004%26s%3Dcomputers%26sr%3D1-434-spons%26psc%3D1&qualifier=1636390004&id=203576397353924&widgetName=sp_mtf_browse,"TECLAST Tbolt 20 Pro Ordenador Portátil 15.6” Intel Core i5-8259U, 8GB RAM 256GB SSD 3.8GHz, Notebook Laptop Ultradelgado Window 10, 55005mWh Batería Grande, 5GHz WiFi+ Bluetooth+USB 3.0+Micro SD","599,99€",,TECLAST,,15.6 Pulgadas,Windows 10 Home,"Teclado, Touch Pad",Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg18_1?ie=UTF8&adId=A0935056O6S4M6SG6TIH&url=%2FOrdenador-port%25C3%25A1til-procesador-Bluetooth-Ampliable%2Fdp%2FB089FXZNT3%2Fref%3Dsr_1_435_sspa%3Fqid%3D1636390004%26s%3Dcomputers%26sr%3D1-435-spons%26psc%3D1&qualifier=1636390004&id=203576397353924&widgetName=sp_mtf_browse,"Jumper Ordenador portátil de 13,3 Pulgadas Full HD, 8GB+128GB Ordenador portátil, Intel Cuatro núcleos procesador Laptop, Windows 10 PC, Bluetooth 4.2, Doble Banda WLAN, Memoria Ampliable","329,99€",EZbook X3 8128,JUMPER,Personal,13.3 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/Lenovo-V15-N4020-256SSD-15-6/dp/B08VW1FP9P/ref=sr_1_436?qid=1636390004&s=computers&sr=1-436,"Lenovo S0229157 V15 N4020 4GB 256SSD W10 15.6, Multicolor","349,95€",,Lenovo,Negocio,15.6 Pulgadas,Windows 10 Pro,,Intel
https://www.amazon.es/MSI-Summit-E14-A11SCS-037ES-Ordenador/dp/B08NCWJC9Y/ref=sr_1_437?qid=1636390004&s=computers&sr=1-437,"MSI Summit E14 A11SCS-037ES - Ordenador portátil de 14"" UHD (Intel Core i7-1185G7, 32 GB RAM, 1 TB SSD, NVIDIA GeForce GTX 1650 Ti MAX Q, Windows 10 Pro) Ink Black - Teclado QWERTY Español","2.049,99€",Summit E14 A11SCS-037ES,MSI,Personal,14 Pulgadas,Windows 10 Pro,Teclado,Intel
